73	1436	20
74	1437	0
74	1438	0
74	1439	3
74	1440	0
74	1441	0
75	1442	2
77	1443	0
77	1444	0
77	1445	0
78	1446	0
78	1447	0
78	1448	0
78	1449	2
80	1450	0
81	1451	0
81	1452	3
81	1453	3
81	1454	3
81	1455	3
81	1456	3
81	1457	3
81	1458	3
81	1459	3
81	1460	3
82	1461	0
83	1462	0
83	1463	22
85	1464	0
85	1465	0
85	1466	0
85	1467	0
85	1468	0
85	1469	0
85	1470	0
85	1471	0
85	1472	19
86	1473	0
86	1474	0
86	1475	0
86	1476	3
86	1477	2
87	1478	0
87	1479	0
87	1480	2
87	1481	2
89	1482	3
89	1483	3
89	1484	3
89	1485	3
89	1486	3
89	1487	3
89	1488	3
89	1489	3
89	1490	3
89	1491	3
89	1492	3
89	1493	3
89	1494	3
89	1495	3
89	1496	3
90	1497	3
91	1498	1
92	1499	2
93	1500	0
93	1501	0
95	1502	0
95	1503	0
95	1504	2
95	1505	2
95	1506	0
95	1507	0
97	1508	5
98	1509	0
99	1510	0
99	1511	22
99	1512	0
100	1513	0
101	1514	0
101	1515	0
103	1516	0
103	1517	2
106	1518	0
106	1519	0
106	1520	0
106	1521	0
106	1522	0
106	1523	0
107	1524	1
107	1525	0
107	1526	3
107	1527	0
107	1528	3
109	1529	2
109	1530	2
110	1531	0
110	1532	2
110	1533	2
110	1534	2
110	1535	2
110	1536	2
110	1537	2
112	1538	1
112	1539	1
112	1540	3
113	1541	0
113	1542	0
113	1543	2
114	1544	0
114	1545	0
114	1546	3
114	1547	2
115	1548	0
115	1549	3
115	1550	0
115	1551	8
115	1552	8
117	1553	0
117	1554	0
117	1555	0
117	1556	0
119	1557	1
119	1558	1
120	1559	1
121	1560	1
122	1561	0
123	1562	0
123	1563	0
126	1564	0
126	1565	3
127	1566	1
128	1567	10
130	1568	2
131	1569	0
131	1570	19
132	1571	0
133	1572	0
134	1573	0
134	1574	0
134	1575	0
134	1576	0
134	1577	0
134	1578	0
134	1579	0
134	1580	0
138	1581	10
138	1582	10
138	1583	0
138	1584	0
138	1585	0
138	1586	0
140	1587	21
140	1588	21
140	1589	21
140	1590	21
140	1591	21
141	1592	0
141	1593	0
141	1594	0
141	1595	0
142	1596	0
144	1597	0
147	1598	0
147	1599	0
147	1600	0
147	1601	0
149	1602	1
149	1603	1
149	1604	0
149	1605	0
149	1606	24
149	1607	5
149	1608	1
149	1609	0
149	1610	3
149	1611	12
149	1612	24
151	1613	0
154	1614	0
154	1615	0
154	1616	0
154	1617	2
154	1618	0
155	1619	0
155	1620	0
155	1621	0
156	1622	19
156	1623	0
156	1624	0
158	1625	3
159	1626	0
161	1627	21
161	1628	21
162	1629	1
163	1630	0
168	1631	0
169	1632	0
171	1633	2
175	1634	0
175	1635	21
176	1636	2
177	1637	0
178	1638	3
178	1639	0
179	1640	0
180	1641	6
180	1642	6
181	1643	3
182	1644	0
183	1645	2
184	1646	0
184	1647	5
184	1648	0
185	1649	1
186	1650	0
187	1651	3
189	1652	2
190	1653	1
191	1654	5
195	1655	2
196	1656	0
196	1657	0
196	1658	0
196	1659	0
196	1660	0
197	1661	0
197	1662	0
197	1663	0
197	1664	0
200	1665	0
201	1666	0
202	1667	0
202	1668	0
202	1669	0
202	1670	3
204	1671	26
204	1672	2
205	1673	9
207	1674	0
207	1675	0
207	1676	3
207	1677	3
207	1678	3
207	1679	3
207	1680	3
207	1681	0
207	1682	0
207	1683	0
209	1684	0
209	1685	2
213	1686	0
217	1687	0
217	1688	2
217	1689	2
217	1690	2
219	1691	0
220	1692	3
220	1693	3
225	1694	12
225	1695	3
225	1696	2
227	1697	3
227	1698	2
227	1699	2
231	1700	19
231	1701	2
231	1702	2
232	1703	0
233	1704	0
234	1705	0
234	1706	0
234	1707	0
236	1708	0
237	1709	0
241	1710	0
241	1711	3
241	1712	17
242	1713	2
245	1714	2
246	1715	3
246	1716	3
246	1717	3
246	1718	2
249	1719	2
250	1720	1
250	1721	2
255	1722	1
255	1723	1
256	1724	3
257	1725	2
261	1726	5
261	1727	0
261	1728	5
262	1729	2
263	1730	0
264	1731	0
264	1732	0
264	1733	3
265	1734	2
265	1735	2
266	1736	0
266	1737	0
268	1738	0
273	1739	3
273	1740	3
275	1741	2
275	1742	2
275	1743	2
275	1744	2
275	1745	2
277	1746	0
283	1747	2
285	1748	3
286	1749	12
287	1750	3
287	1751	17
288	1752	1
288	1753	3
288	1754	5
288	1755	0
289	1756	2
289	1757	2
289	1758	2
289	1759	2
290	1760	0
290	1761	0
290	1762	0
290	1763	0
301	1764	2
302	1765	0
302	1766	0
302	1767	0
303	1768	2
303	1769	2
303	1770	2
303	1771	0
303	1772	2
304	1773	2
304	1774	2
304	1775	2
304	1776	2
304	1777	2
304	1778	2
304	1779	2
306	1780	5
307	1781	0
313	1782	0
313	1783	0
313	1784	0
313	1785	0
313	1786	0
316	1787	0
316	1788	0
317	1789	0
320	1790	0
320	1791	0
322	1792	0
322	1793	0
323	1794	3
323	1795	3
324	1796	29
324	1797	29
324	1798	29
324	1799	29
325	1800	0
325	1801	0
326	1802	0
330	1803	21
330	1804	0
331	1805	29
331	1806	29
331	1807	29
337	1808	0
339	1809	17
341	1810	2
341	1811	2
341	1812	2
341	1813	2
341	1814	2
341	1815	2
341	1816	2
341	1817	10
348	1818	0
348	1819	0
348	1820	0
348	1821	0
348	1822	0
355	1823	0
356	1824	0
356	1825	0
356	1826	0
358	1827	0
358	1828	0
358	1829	0
358	1830	0
358	1831	0
358	1832	0
358	1833	26
359	1834	29
359	1835	2
362	1836	0
362	1837	0
362	1838	0
362	1839	2
362	1840	2
363	1841	0
364	1842	0
364	1843	0
364	1844	3
364	1845	3
364	1846	3
364	1847	0
367	1848	0
367	1849	0
371	1850	1
371	1851	5
371	1852	5
373	1853	0
373	1854	0
373	1855	0
373	1856	0
375	1857	23
375	1858	23
377	1859	0
377	1860	0
382	1861	0
384	1862	1
387	1863	19
387	1864	2
389	1865	0
389	1866	0
395	1867	5
396	1868	3
397	1869	0
406	1870	32
407	1871	0
407	1872	0
407	1873	26
411	1874	0
415	1875	3
415	1876	3
415	1877	0
417	1878	0
417	1879	0
417	1880	0
420	1881	17
422	1882	1
424	1883	1
425	1884	21
425	1885	21
425	1886	0
428	1887	0
432	1888	2
432	1889	3
434	1890	0
437	1891	2
439	1892	2
440	1893	3
440	1894	3
440	1895	2
442	1896	0
442	1897	0
442	1898	0
443	1899	24
443	1900	0
443	1901	0
443	1902	0
443	1903	0
445	1904	1
445	1905	1
447	1906	1
449	1907	0
452	1908	3
453	1909	0
455	1910	16
456	1911	17
457	1912	19
461	1913	35
461	1914	35
461	1915	2
468	1916	2
470	1917	2
470	1918	1
470	1919	2
470	1920	2
470	1921	2
470	1922	2
470	1923	2
470	1924	2
470	1925	2
470	1926	2
471	1927	0
471	1928	0
471	1929	0
474	1930	0
474	1931	0
474	1932	0
474	1933	0
474	1934	2
476	1935	0
476	1936	0
479	1937	3
479	1938	3
479	1939	3
479	1940	2
479	1941	2
479	1942	3
480	1943	1
483	1944	0
483	1945	0
484	1946	3
486	1947	0
488	1948	0
488	1949	0
488	1950	0
488	1951	0
488	1952	0
490	1953	5
490	1954	0
490	1955	5
492	1956	21
492	1957	0
493	1958	2
494	1959	0
495	1960	0
497	1961	0
497	1962	3
497	1963	3
498	1964	2
498	1965	2
503	1966	0
503	1967	0
507	1968	3
507	1969	0
507	1970	0
512	1971	0
512	1972	0
513	1973	0
517	1974	0
519	1975	2
519	1976	0
521	1977	2
522	1978	26
524	1979	24
527	1980	0
527	1981	0
527	1982	0
529	1983	3
531	1984	8
531	1985	2
533	1986	2
535	1987	19
536	1988	0
537	1989	35
552	1990	4
559	1991	0
559	1992	0
559	1993	3
562	1994	1
562	1995	1
567	1996	2
568	1997	1
569	1998	1
570	1999	0
573	2000	0
573	2001	0
573	2002	0
573	2003	0
573	2004	0
573	2005	0
573	2006	0
573	2007	0
573	2008	0
573	2009	0
573	2010	0
578	2011	21
578	2012	0
578	2013	0
579	2014	1
583	2015	2
584	2016	19
585	2017	0
585	2018	0
597	2019	0
597	2020	10
597	2021	19
597	2022	28
597	2023	0
597	2024	0
597	2025	0
597	2026	2
597	2027	27
597	2028	27
597	2029	27
601	2030	2
601	2031	2
601	2032	2
601	2033	2
601	2034	2
616	2035	0
617	2036	0
618	2037	0
618	2038	0
618	2039	17
619	2040	35
619	2041	35
620	2042	0
620	2043	2
624	2044	18
624	2045	18
629	2046	0
630	2047	2
630	2048	2
634	2049	26
635	2050	2
636	2051	0
637	2052	10
638	2053	2
646	2054	17
648	2055	2
652	2056	26
652	2057	0
652	2058	0
652	2059	0
652	2060	0
653	2061	0
653	2062	0
653	2063	13
653	2064	0
657	2065	17
659	2066	3
660	2067	0
660	2068	0
663	2069	3
663	2070	2
664	2071	0
664	2072	0
668	2073	0
669	2074	3
669	2075	3
671	2076	0
672	2077	0
672	2078	0
672	2079	0
672	2080	0
674	2081	19
675	2082	1
676	2083	2
677	2084	26
677	2085	19
677	2086	5
677	2087	19
677	2088	19
678	2089	0
680	2090	2
682	2091	0
684	2092	19
684	2093	1
684	2094	1
684	2095	1
684	2096	10
685	2097	1
685	2098	0
685	2099	2
685	2100	2
685	2101	2
689	2102	0
691	2103	1
694	2104	0
699	2105	0
699	2106	0
699	2107	0
703	2108	2
707	2109	0
707	2110	3
709	2111	0
712	2112	2
714	2113	30
715	2114	0
715	2115	2
715	2116	2
715	2117	2
715	2118	2
721	2119	0
722	2120	0
722	2121	0
723	2122	3
723	2123	1
734	2124	0
734	2125	0
734	2126	0
734	2127	0
735	2128	0
735	2129	17
735	2130	17
735	2131	0
735	2132	0
735	2133	26
735	2134	0
735	2135	0
739	2136	19
743	2137	0
743	2138	0
743	2139	0
751	2140	19
754	2141	0
756	2142	0
756	2143	19
756	2144	2
756	2145	2
756	2146	2
761	2147	0
767	2148	2
769	2149	0
772	2150	0
772	2151	0
773	2152	0
777	2153	0
778	2154	3
778	2155	3
779	2156	0
779	2157	0
780	2158	1
782	2159	0
783	2160	1
787	2161	3
790	2162	2
790	2163	2
792	2164	0
792	2165	0
792	2166	0
792	2167	0
797	2168	0
800	2169	3
806	2170	0
806	2171	2
809	2172	14
810	2173	10
812	2174	19
813	2175	0
815	2176	0
819	2177	0
819	2178	2
821	2179	18
821	2180	3
821	2181	18
821	2182	0
821	2183	0
821	2184	18
821	2185	18
821	2186	2
821	2187	2
821	2188	2
821	2189	2
821	2190	2
821	2191	2
821	2192	2
821	2193	2
821	2194	2
821	2195	2
821	2196	2
823	2197	0
824	2198	3
827	2199	0
835	2200	1
835	2201	1
835	2202	1
837	2203	3
838	2204	1
845	2205	0
845	2206	0
845	2207	0
845	2208	0
847	2209	0
847	2210	0
852	2211	5
857	2212	1
857	2213	2
857	2214	2
857	2215	2
857	2216	2
857	2217	2
857	2218	2
857	2219	2
857	2220	2
857	2221	2
857	2222	2
864	2223	0
867	2224	0
871	2225	0
873	2226	0
879	2227	19
879	2228	2
883	2229	2
883	2230	6
883	2231	2
883	2232	2
883	2233	2
883	2234	2
883	2235	2
883	2236	2
883	2237	2
884	2238	2
884	2239	2
884	2240	2
884	2241	2
884	2242	2
884	2243	2
884	2244	2
884	2245	2
884	2246	2
884	2247	2
884	2248	2
884	2249	2
884	2250	2
884	2251	2
884	2252	6
884	2253	2
884	2254	2
884	2255	2
884	2256	2
884	2257	2
884	2258	6
884	2259	6
884	2260	2
884	2261	6
884	2262	2
884	2263	2
884	2264	2
884	2265	2
884	2266	2
884	2267	2
884	2268	2
884	2269	2
884	2270	2
884	2271	2
884	2272	2
884	2273	2
884	2274	2
884	2275	2
884	2276	2
884	2277	2
884	2278	2
884	2279	2
884	2280	2
884	2281	2
884	2282	2
884	2283	2
884	2284	2
884	2285	2
884	2286	2
884	2287	2
884	2288	2
884	2289	2
884	2290	2
884	2291	2
884	2292	2
884	2293	2
884	2294	2
884	2295	2
884	2296	2
884	2297	2
884	2298	2
884	2299	2
884	2300	2
884	2301	2
884	2302	2
884	2303	2
884	2304	2
884	2305	2
884	2306	2
884	2307	2
884	2308	2
884	2309	2
884	2310	2
884	2311	2
884	2312	2
884	2313	2
884	2314	2
884	2315	2
884	2316	2
884	2317	2
884	2318	2
884	2319	2
884	2320	2
884	2321	2
884	2322	2
884	2323	2
884	2324	2
884	2325	2
884	2326	2
884	2327	2
884	2328	2
884	2329	2
884	2330	2
884	2331	2
884	2332	2
884	2333	2
884	2334	6
884	2335	6
898	2336	0
898	2337	0
898	2338	2
900	2339	2
900	2340	2
900	2341	2
900	2342	2
900	2343	2
900	2344	2
900	2345	2
900	2346	2
900	2347	2
900	2348	2
900	2349	2
900	2350	2
900	2351	2
900	2352	2
900	2353	2
900	2354	2
900	2355	2
900	2356	2
901	2357	0
901	2358	0
901	2359	0
906	2360	2
906	2361	2
906	2362	2
906	2363	2
906	2364	2
906	2365	2
910	2366	3
913	2367	0
916	2368	0
924	2369	2
924	2370	2
925	2371	5
925	2372	0
925	2373	37
926	2374	2
931	2375	2
932	2376	12
932	2377	12
933	2378	0
937	2379	5
939	2380	0
942	2381	0
943	2382	5
944	2383	3
948	2384	38
948	2385	12
950	2386	2
951	2387	2
958	2388	1
959	2389	3
963	2390	24
973	2391	5
976	2392	0
977	2393	3
983	2394	2
983	2395	2
985	2396	0
985	2397	0
985	2398	0
988	2399	0
988	2400	0
988	2401	0
988	2402	0
988	2403	0
988	2404	0
990	2405	3
990	2406	3
990	2407	3
990	2408	3
990	2409	3
990	2410	3
990	2411	3
990	2412	3
990	2413	3
990	2414	3
990	2415	3
992	2416	2
992	2417	2
992	2418	2
992	2419	2
994	2420	35
996	2421	2
996	2422	2
996	2423	2
1010	2424	2
1011	2425	32
1012	2426	0
1014	2427	35
1014	2428	35
1014	2429	35
1023	2430	3
1025	2431	0
1026	2432	2
1026	2433	2
1028	2434	2
1029	2435	2
1029	2436	2
1029	2437	2
1029	2438	2
1035	2439	3
1039	2440	0
1039	2441	0
1041	2442	26
1041	2443	26
1041	2444	26
1041	2445	26
1042	2446	5
1045	2447	0
1047	2448	0
1047	2449	0
1052	2450	0
1052	2451	0
1052	2452	0
1052	2453	0
1053	2454	1
1055	2455	0
1055	2456	2
1056	2457	0
1056	2458	0
1060	2459	0
1064	2460	3
1064	2461	3
1064	2462	3
1065	2463	0
1070	2464	0
1073	2465	3
1074	2466	3
1074	2467	3
1078	2468	0
1082	2469	12
1088	2470	0
1092	2471	0
1092	2472	0
1093	2473	32
1093	2474	2
1093	2475	2
1093	2476	2
1093	2477	2
1093	2478	2
1093	2479	2
1093	2480	2
1093	2481	2
1093	2482	2
1093	2483	2
1093	2484	2
1093	2485	2
1093	2486	2
1093	2487	2
1093	2488	2
1093	2489	2
1093	2490	2
1093	2491	2
1093	2492	2
1093	2493	2
1093	2494	2
1093	2495	2
1093	2496	2
1093	2497	2
1093	2498	2
1093	2499	2
1093	2500	2
1093	2501	2
1093	2502	2
1093	2503	2
1093	2504	2
1093	2505	2
1093	2506	2
1093	2507	2
1093	2508	2
1093	2509	2
1093	2510	2
1093	2511	2
1093	2512	2
1093	2513	2
1093	2514	2
1093	2515	2
1093	2516	2
1093	2517	2
1093	2518	2
1093	2519	2
1093	2520	2
1093	2521	2
1093	2522	2
1093	2523	2
1093	2524	6
1093	2525	2
1093	2526	6
1093	2527	2
1093	2528	2
1093	2529	2
1093	2530	2
1093	2531	2
1093	2532	2
1093	2533	2
1093	2534	2
1093	2535	2
1093	2536	2
1093	2537	2
1093	2538	2
1093	2539	2
1093	2540	2
1093	2541	2
1093	2542	2
1093	2543	2
1093	2544	2
1093	2545	2
1093	2546	2
1093	2547	2
1093	2548	2
1103	2549	2
1104	2550	2
1104	2551	2
1105	2552	12
1106	2553	2
1106	2554	2
1106	2555	2
1106	2556	2
1106	2557	2
1106	2558	2
1106	2559	2
1106	2560	2
1106	2561	2
1106	2562	2
1109	2563	12
1110	2564	0
1111	2565	41
1112	2566	9
1120	2567	5
1122	2568	12
1124	2569	0
1128	2570	5
1129	2571	35
1131	2572	0
1131	2573	0
1133	2574	2
1133	2575	2
1133	2576	2
1134	2577	5
1134	2578	12
1134	2579	12
1134	2580	6
1134	2581	10
1134	2582	6
1134	2583	6
1135	2584	2
1136	2585	2
1137	2586	26
25	2587	5
30	2588	5
30	2589	5
30	2590	5
30	2591	5
30	2592	5
52	2593	9
125	2594	0
285	2595	2
286	2596	9
505	2597	5
900	2598	2
1093	2599	5
1093	2600	5
1093	2601	5
1093	2602	5
17	2603	9
18	2604	9
19	2605	9
19	2606	7
19	2607	9
20	2608	9
20	2609	9
20	2610	9
20	2611	9
23	2612	9
23	2613	9
23	2614	9
23	2615	9
23	2616	9
23	2617	9
23	2618	9
23	2619	9
23	2620	9
23	2621	9
23	2622	9
23	2623	9
23	2624	9
23	2625	9
23	2626	9
23	2627	9
23	2628	9
23	2629	9
23	2630	9
25	2631	9
26	2632	9
26	2633	9
26	2634	9
26	2635	9
27	2636	19
27	2637	9
27	2638	9
29	2639	9
31	2640	0
31	2641	9
31	2642	9
33	2643	9
33	2644	0
33	2645	0
33	2646	0
38	2647	0
39	2648	9
40	2649	9
41	2650	9
46	2651	9
48	2652	0
49	2653	0
49	2654	9
49	2655	9
49	2656	9
49	2657	9
49	2658	9
49	2659	9
49	2660	9
49	2661	9
53	2662	9
73	2663	9
87	2664	9
93	2665	9
93	2666	9
93	2667	9
95	2668	9
95	2669	9
123	2670	9
128	2671	9
136	2672	9
144	2673	9
144	2674	9
144	2675	9
149	2676	9
150	2677	9
221	2678	9
228	2679	9
237	2680	9
241	2681	9
241	2682	9
251	2683	9
251	2684	9
257	2685	19
281	2686	0
283	2687	9
284	2688	19
288	2689	9
289	2690	19
289	2691	9
310	2692	9
310	2693	9
310	2694	9
310	2695	9
336	2696	9
348	2697	0
355	2698	0
355	2699	9
369	2700	9
380	2701	9
391	2702	9
407	2703	9
413	2704	9
417	2705	9
434	2706	9
434	2707	9
434	2708	9
438	2709	9
438	2710	9
1149	2711	9
475	2712	9
476	2713	9
485	2714	9
492	2715	9
492	2716	9
492	2717	9
492	2718	9
492	2719	9
492	2720	9
492	2721	9
507	2722	26
545	2723	9
545	2724	9
606	2725	9
606	2726	2
626	2727	9
629	2728	9
634	2729	9
634	2730	9
634	2731	9
637	2732	0
638	2733	9
638	2734	9
638	2735	9
645	2736	9
650	2737	9
656	2738	9
660	2739	0
660	2740	0
676	2741	9
677	2742	9
678	2743	9
682	2744	9
715	2745	9
723	2746	0
737	2747	9
758	2748	9
758	2749	9
836	2750	9
838	2751	19
847	2752	9
941	2753	9
959	2754	9
981	2755	9
991	2756	9
1005	2757	0
1145	2758	10
1041	2759	9
1070	2760	9
1070	2761	9
1084	2762	0
1157	2763	9
1093	2764	6
1093	2765	6
1099	2766	9
1103	2767	0
1103	2768	0
1103	2769	0
1103	2770	0
1103	2771	0
1161	2772	9
1162	2773	9
1163	2774	9
1165	2775	9
1146	2776	9
1131	2777	9
1131	2778	9
1134	2779	0
1134	2780	6
14	2781	9
19	2782	9
20	2783	9
20	2784	9
20	2785	0
20	2786	9
20	2787	9
20	2788	9
20	2789	9
20	2790	9
21	2791	0
22	2792	9
22	2793	9
22	2794	9
22	2795	9
23	2796	9
23	2797	9
23	2798	9
23	2799	9
23	2800	9
23	2801	9
23	2802	9
23	2803	9
23	2804	9
23	2805	9
24	2806	0
26	2807	9
26	2808	9
26	2809	9
26	2810	9
27	2811	9
27	2812	9
29	2813	9
29	2814	9
29	2815	0
29	2816	9
29	2817	9
29	2818	9
30	2819	9
32	2820	9
32	2821	9
55	2822	0
55	2823	0
57	2824	0
57	2825	0
75	2826	17
85	2827	2
95	2828	0
97	2829	19
101	2830	2
112	2831	9
112	2832	9
112	2833	9
119	2834	0
119	2835	9
119	2836	9
119	2837	9
154	2838	0
170	2839	17
185	2840	9
207	2841	9
228	2842	9
228	2843	9
289	2844	9
289	2845	9
289	2846	9
289	2847	9
336	2848	9
341	2849	9
364	2850	9
371	2851	2
371	2852	2
391	2853	9
408	2854	0
408	2855	0
470	2856	9
470	2857	9
496	2858	0
509	2859	26
536	2860	9
542	2861	9
634	2862	9
638	2863	9
653	2864	9
653	2865	9
663	2866	0
664	2867	9
727	2868	5
727	2869	5
784	2870	9
784	2871	9
795	2872	26
824	2873	0
956	2874	9
1145	2875	9
1173	2876	9
1041	2877	19
1041	2878	19
1106	2879	2
1106	2880	2
1106	2881	2
1162	2882	9
1162	2883	9
1162	2884	9
1162	2885	9
1162	2886	9
1162	2887	9
1162	2888	9
1115	2889	9
1115	2890	9
1115	2891	9
1115	2892	9
1115	2893	9
1115	2894	9
1115	2895	9
1147	2896	2
1147	2897	2
1147	2898	2
1147	2899	2
1147	2900	2
1147	2901	2
1134	2902	9
1134	2903	9
1134	2904	9
1134	2905	9
1134	2906	9
1134	2907	9
1134	2908	9
1134	2909	9
1134	2910	9
1134	2911	9
1134	2912	9
1134	2913	9
1134	2914	9
1134	2915	9
1134	2916	9
1134	2917	9
1134	2918	9
1134	2919	9
1134	2920	9
1134	2921	9
1134	2922	9
1134	2923	9
1134	2924	9
1134	2925	9
